dteday,season,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
10/1/2012,winter,17,0,Monday,1,Light Snow,0.56,0.5303,0.6,0.2537,856
10/1/2012,winter,18,0,Monday,1,Light Snow,0.56,0.5303,0.64,0.1045,613
10/1/2012,winter,19,0,Monday,1,Slightly cloudy,0.54,0.5152,0.68,0.1045,516
10/1/2012,winter,20,0,Monday,1,Light Snow,0.54,0.5152,0.68,0,262
10/1/2012,winter,21,0,Monday,1,Slightly cloudy,0.54,0.5152,0.73,0.1343,218
10/1/2012,winter,22,0,Monday,1,Light Snow,0.54,0.5152,0.77,0.0896,207
10/1/2012,winter,23,0,Monday,1,Light Snow,0.54,0.5152,0.77,0,105
10/2/2012,winter,0,0,Tuesday,1,Slightly cloudy,0.56,0.5303,0.73,0,31
10/2/2012,winter,1,0,Tuesday,1,Slightly cloudy,0.54,0.5152,0.77,0.1045,11
10/2/2012,winter,2,0,Tuesday,1,Slightly cloudy,0.54,0.5152,0.77,0.1045,2
10/2/2012,winter,3,0,Tuesday,1,Slightly cloudy,0.54,0.5152,0.88,0.194,5
10/2/2012,winter,4,0,Tuesday,1,Slightly cloudy,0.56,0.5303,0.83,0.0896,10
10/2/2012,winter,5,0,Tuesday,1,Slightly cloudy,0.56,0.5303,0.83,0.1343,43
10/2/2012,winter,6,0,Tuesday,1,Light Snow,0.58,0.5455,0.83,0.1045,179
10/2/2012,winter,7,0,Tuesday,1,Light Snow,0.58,0.5455,0.83,0.1045,260
10/2/2012,winter,8,0,Tuesday,1,Light Snow,0.6,0.5455,0.88,0,134
10/2/2012,winter,9,0,Tuesday,1,Light Snow,0.58,0.5455,0.88,0.1343,86
10/2/2012,winter,10,0,Tuesday,1,Light Snow,0.58,0.5455,0.88,0.1343,45
10/2/2012,winter,11,0,Tuesday,1,Light Snow,0.58,0.5455,0.94,0.1343,99
10/2/2012,winter,12,0,Tuesday,1,Slightly cloudy,0.6,0.5455,0.88,0.194,104
10/2/2012,winter,13,0,Tuesday,1,Slightly cloudy,0.6,0.5455,0.88,0.1343,154
10/2/2012,winter,14,0,Tuesday,1,Light Snow,0.6,0.5455,0.88,0.1343,163
10/2/2012,winter,15,0,Tuesday,1,Light Snow,0.62,0.5758,0.83,0.1343,209
10/2/2012,winter,16,0,Tuesday,1,Light Snow,0.62,0.5606,0.88,0.1343,374
10/2/2012,winter,17,0,Tuesday,1,Light Snow,0.62,0.5606,0.88,0.1045,715
10/2/2012,winter,18,0,Tuesday,1,Light Snow,0.62,0.5455,0.94,0.0896,687
10/2/2012,winter,19,0,Tuesday,1,Light Snow,0.62,0.5455,0.94,0,395
10/2/2012,winter,20,0,Tuesday,1,Light Snow,0.62,0.5455,0.94,0.1343,306
10/2/2012,winter,21,0,Tuesday,1,Light Snow,0.62,0.5455,0.94,0.1045,289
10/2/2012,winter,22,0,Tuesday,1,Slightly cloudy,0.62,0.5455,0.94,0.1045,240
10/2/2012,winter,23,0,Tuesday,1,Slightly cloudy,0.62,0.5455,0.94,0,98
10/3/2012,winter,0,0,Wednesday,1,Light Snow,0.62,0.5455,0.94,0,52
10/3/2012,winter,1,0,Wednesday,1,Slightly cloudy,0.62,0.5455,0.94,0,19
10/3/2012,winter,2,0,Wednesday,1,Slightly cloudy,0.62,0.5455,0.94,0,9
10/3/2012,winter,3,0,Wednesday,1,Slightly cloudy,0.6,0.5152,0.94,0,7
10/3/2012,winter,4,0,Wednesday,1,Slightly cloudy,0.6,0.5,1,0,11
10/3/2012,winter,5,0,Wednesday,1,Slightly cloudy,0.62,0.5455,0.94,0.1045,34
10/3/2012,winter,6,0,Wednesday,1,Slightly cloudy,0.6,0.5152,0.94,0.1343,177
10/3/2012,winter,7,0,Wednesday,1,Slightly cloudy,0.6,0.5152,0.94,0.194,515
10/3/2012,winter,8,0,Wednesday,1,Slightly cloudy,0.62,0.5606,0.88,0.1045,809
10/3/2012,winter,9,0,Wednesday,1,Slightly cloudy,0.62,0.5758,0.83,0.194,362
10/3/2012,winter,10,0,Wednesday,1,Clear,0.66,0.6061,0.78,0.1642,175
10/3/2012,winter,11,0,Wednesday,1,Clear,0.66,0.6061,0.78,0.1642,230
10/3/2012,winter,12,0,Wednesday,1,Slightly cloudy,0.7,0.6515,0.7,0.1045,358
10/3/2012,winter,13,0,Wednesday,1,Slightly cloudy,0.7,0.6667,0.74,0.1045,279
10/3/2012,winter,14,0,Wednesday,1,Slightly cloudy,0.72,0.6818,0.7,0.1642,251
10/3/2012,winter,15,0,Wednesday,1,Slightly cloudy,0.72,0.6818,0.62,0.1642,319
10/3/2012,winter,16,0,Wednesday,1,Slightly cloudy,0.72,0.6667,0.58,0,478
10/3/2012,winter,17,0,Wednesday,1,Clear,0.7,0.6515,0.65,0,917
10/3/2012,winter,18,0,Wednesday,1,Clear,0.7,0.6515,0.65,0,810
10/3/2012,winter,19,0,Wednesday,1,Clear,0.7,0.6515,0.65,0,593
10/3/2012,winter,20,0,Wednesday,1,Clear,0.7,0.6515,0.65,0,497
10/3/2012,winter,21,0,Wednesday,1,Slightly cloudy,0.66,0.6212,0.74,0,209
10/3/2012,winter,22,0,Wednesday,1,Clear,0.66,0.6212,0.74,0,241
10/3/2012,winter,23,0,Wednesday,1,Slightly cloudy,0.66,0.6061,0.78,0,220
10/4/2012,winter,0,0,Thursday,1,Light Snow,0.64,0.5758,0.89,0,76
10/4/2012,winter,1,0,Thursday,1,Slightly cloudy,0.62,0.5455,0.94,0,25
10/4/2012,winter,2,0,Thursday,1,Clear,0.64,0.5758,0.89,0,13
10/4/2012,winter,3,0,Thursday,1,Slightly cloudy,0.62,0.5606,0.88,0,11
10/4/2012,winter,4,0,Thursday,1,Slightly cloudy,0.64,0.5758,0.89,0,10
10/4/2012,winter,5,0,Thursday,1,Light Snow,0.64,0.5758,0.89,0.1045,39
10/4/2012,winter,6,0,Thursday,1,Light Snow,0.62,0.5455,0.94,0.0896,133
10/4/2012,winter,7,0,Thursday,1,Slightly cloudy,0.64,0.5758,0.89,0.0896,391
10/4/2012,winter,8,0,Thursday,1,Clear,0.64,0.5758,0.89,0,738
10/4/2012,winter,9,0,Thursday,1,Slightly cloudy,0.64,0.5758,0.89,0.194,359
10/4/2012,winter,10,0,Thursday,1,Slightly cloudy,0.66,0.6061,0.83,0.1343,177
10/4/2012,winter,11,0,Thursday,1,Slightly cloudy,0.7,0.6515,0.7,0.1045,214
10/4/2012,winter,12,0,Thursday,1,Slightly cloudy,0.72,0.6667,0.54,0.194,288
10/4/2012,winter,13,0,Thursday,1,Slightly cloudy,0.72,0.6667,0.58,0.3284,294
10/4/2012,winter,14,0,Thursday,1,Clear,0.7,0.6515,0.61,0.2537,267
10/4/2012,winter,15,0,Thursday,1,Clear,0.72,0.6667,0.54,0.2836,325
10/4/2012,winter,16,0,Thursday,1,Clear,0.7,0.6515,0.54,0.2836,497
10/4/2012,winter,17,0,Thursday,1,Clear,0.7,0.6515,0.51,0.2239,901
10/4/2012,winter,18,0,Thursday,1,Clear,0.66,0.6212,0.57,0.1045,887
10/4/2012,winter,19,0,Thursday,1,Clear,0.66,0.6212,0.57,0.1045,534
10/4/2012,winter,20,0,Thursday,1,Clear,0.64,0.6061,0.65,0.1045,441
10/4/2012,winter,21,0,Thursday,1,Clear,0.62,0.6061,0.69,0,321
10/4/2012,winter,22,0,Thursday,1,Clear,0.64,0.6212,0.47,0.1343,232
10/4/2012,winter,23,0,Thursday,1,Clear,0.6,0.6212,0.56,0.0896,155
10/5/2012,winter,0,0,Friday,1,Clear,0.56,0.5303,0.73,0,102
10/5/2012,winter,1,0,Friday,1,Clear,0.54,0.5152,0.68,0.1045,46
10/5/2012,winter,2,0,Friday,1,Clear,0.54,0.5152,0.73,0.0896,11
10/5/2012,winter,3,0,Friday,1,Clear,0.54,0.5152,0.73,0,16
10/5/2012,winter,4,0,Friday,1,Clear,0.54,0.5152,0.77,0,11
10/5/2012,winter,5,0,Friday,1,Clear,0.52,0.5,0.77,0,41
10/5/2012,winter,6,0,Friday,1,Clear,0.52,0.5,0.83,0,137
10/5/2012,winter,7,0,Friday,1,Clear,0.52,0.5,0.83,0.1045,428
10/5/2012,winter,8,0,Friday,1,Clear,0.58,0.5455,0.64,0,785
10/5/2012,winter,9,0,Friday,1,Clear,0.6,0.6061,0.6,0.0896,384
10/5/2012,winter,10,0,Friday,1,Clear,0.66,0.6212,0.54,0,260
10/5/2012,winter,11,0,Friday,1,Clear,0.7,0.6515,0.48,0.194,304
10/5/2012,winter,12,0,Friday,1,Clear,0.72,0.6515,0.42,0.1642,468
10/5/2012,winter,13,0,Friday,1,Clear,0.7,0.6515,0.48,0,424
10/5/2012,winter,14,0,Friday,1,Clear,0.74,0.6515,0.37,0.2239,400
10/5/2012,winter,15,0,Friday,1,Clear,0.72,0.6515,0.39,0.2537,470
10/5/2012,winter,16,0,Friday,1,Clear,0.72,0.6515,0.37,0,634
10/5/2012,winter,17,0,Friday,1,Clear,0.7,0.6364,0.42,0.1642,900
10/5/2012,winter,18,0,Friday,1,Clear,0.64,0.6212,0.57,0.1343,761
10/5/2012,winter,19,0,Friday,1,Clear,0.62,0.5909,0.73,0.1642,500
10/5/2012,winter,20,0,Friday,1,Clear,0.6,0.5758,0.78,0.1343,372
10/5/2012,winter,21,0,Friday,1,Clear,0.6,0.5909,0.69,0.2239,267
10/5/2012,winter,22,0,Friday,1,Clear,0.6,0.5909,0.73,0.2836,264
10/5/2012,winter,23,0,Friday,1,Clear,0.58,0.5455,0.78,0.2239,171
10/6/2012,winter,0,0,Saturday,0,Clear,0.56,0.5303,0.83,0.1642,191
10/6/2012,winter,1,0,Saturday,0,Clear,0.56,0.5303,0.83,0.2537,141
10/6/2012,winter,2,0,Saturday,0,Clear,0.56,0.5303,0.78,0.194,75
10/6/2012,winter,3,0,Saturday,0,Clear,0.54,0.5152,0.77,0.2239,56
10/6/2012,winter,4,0,Saturday,0,Clear,0.54,0.5152,0.83,0.2537,11
10/6/2012,winter,5,0,Saturday,0,Clear,0.54,0.5152,0.83,0.194,10
10/6/2012,winter,6,0,Saturday,0,Clear,0.54,0.5152,0.88,0.2537,30
10/6/2012,winter,7,0,Saturday,0,Clear,0.54,0.5152,0.83,0.2985,84
10/6/2012,winter,8,0,Saturday,0,Clear,0.56,0.5303,0.83,0.194,206
10/6/2012,winter,9,0,Saturday,0,Clear,0.6,0.5909,0.73,0.194,395
10/6/2012,winter,10,0,Saturday,0,Clear,0.62,0.6061,0.69,0.2836,539
10/6/2012,winter,11,0,Saturday,0,Clear,0.64,0.6061,0.65,0.2537,647
10/6/2012,winter,12,0,Saturday,0,Clear,0.7,0.6515,0.54,0.1045,743
10/6/2012,winter,13,0,Saturday,0,Slightly cloudy,0.64,0.6212,0.57,0.5224,710
10/6/2012,winter,14,0,Saturday,0,Slightly cloudy,0.6,0.6212,0.56,0.4179,576
10/6/2012,winter,15,0,Saturday,0,Clear,0.6,0.6212,0.46,0.4179,620
10/6/2012,winter,16,0,Saturday,0,Clear,0.6,0.6212,0.43,0.5224,659
10/6/2012,winter,17,0,Saturday,0,Clear,0.54,0.5152,0.49,0.3881,610
10/6/2012,winter,18,0,Saturday,0,Clear,0.52,0.5,0.48,0.4179,495
10/6/2012,winter,19,0,Saturday,0,Clear,0.48,0.4697,0.55,0.2239,341
10/6/2012,winter,20,0,Saturday,0,Clear,0.48,0.4697,0.55,0.2537,247
10/6/2012,winter,21,0,Saturday,0,Clear,0.46,0.4545,0.59,0.1343,215
10/6/2012,winter,22,0,Saturday,0,Clear,0.44,0.4394,0.62,0.1343,185
10/6/2012,winter,23,0,Saturday,0,Clear,0.44,0.4394,0.62,0.1343,179
10/7/2012,winter,0,0,Sunday,0,Clear,0.44,0.4394,0.62,0.1642,127
10/7/2012,winter,1,0,Sunday,0,Clear,0.44,0.4394,0.54,0.2239,109
10/7/2012,winter,2,0,Sunday,0,Clear,0.42,0.4242,0.62,0.1343,74
10/7/2012,winter,3,0,Sunday,0,Slightly cloudy,0.44,0.4394,0.62,0.1343,22
10/7/2012,winter,4,0,Sunday,0,Slightly cloudy,0.44,0.4394,0.54,0.2537,11
10/7/2012,winter,5,0,Sunday,0,Slightly cloudy,0.44,0.4394,0.54,0.1343,10
10/7/2012,winter,6,0,Sunday,0,Slightly cloudy,0.44,0.4394,0.54,0.194,23
10/7/2012,winter,7,0,Sunday,0,Light Snow,0.42,0.4242,0.58,0.1642,35
10/7/2012,winter,8,0,Sunday,0,Light Snow,0.42,0.4242,0.67,0.1343,62
10/7/2012,winter,9,0,Sunday,0,Light Snow,0.4,0.4091,0.71,0.1343,86
10/7/2012,winter,10,0,Sunday,0,Slightly cloudy,0.42,0.4242,0.67,0.194,185
10/7/2012,winter,11,0,Sunday,0,Slightly cloudy,0.42,0.4242,0.71,0.1045,336
10/7/2012,winter,12,0,Sunday,0,Slightly cloudy,0.42,0.4242,0.71,0,392
10/7/2012,winter,13,0,Sunday,0,Slightly cloudy,0.44,0.4394,0.72,0.0896,320
10/7/2012,winter,14,0,Sunday,0,Slightly cloudy,0.44,0.4394,0.67,0,314
10/7/2012,winter,15,0,Sunday,0,Light Snow,0.42,0.4242,0.77,0.1343,306
10/7/2012,winter,16,0,Sunday,0,Light Snow,0.4,0.4091,0.82,0.1642,333
10/7/2012,winter,17,0,Sunday,0,Light Snow,0.4,0.4091,0.82,0.2239,157
10/7/2012,winter,18,0,Sunday,0,Light Snow,0.4,0.4091,0.82,0.194,106
10/7/2012,winter,19,0,Sunday,0,Slightly cloudy,0.4,0.4091,0.82,0.1045,114
10/7/2012,winter,20,0,Sunday,0,Clear,0.4,0.4091,0.82,0.1343,116
10/7/2012,winter,21,0,Sunday,0,Clear,0.38,0.3939,0.87,0.1045,113
10/7/2012,winter,22,0,Sunday,0,Clear,0.38,0.3939,0.87,0.1343,79
10/7/2012,winter,23,0,Sunday,0,Clear,0.36,0.3485,0.93,0.1343,80
10/8/2012,winter,0,1,Monday,0,Clear,0.38,0.3939,0.76,0.2836,51
10/8/2012,winter,1,1,Monday,0,Clear,0.34,0.3333,0.87,0.1642,37
10/8/2012,winter,2,1,Monday,0,Clear,0.34,0.3333,0.81,0.194,15
10/8/2012,winter,3,1,Monday,0,Clear,0.34,0.3485,0.81,0.1045,10
10/8/2012,winter,4,1,Monday,0,Clear,0.32,0.3333,0.87,0.1343,7
10/8/2012,winter,5,1,Monday,0,Clear,0.34,0.3182,0.76,0.2239,19
10/8/2012,winter,6,1,Monday,0,Clear,0.34,0.3485,0.76,0.1045,59
10/8/2012,winter,7,1,Monday,0,Slightly cloudy,0.34,0.3333,0.76,0.1642,154
10/8/2012,winter,8,1,Monday,0,Slightly cloudy,0.36,0.3485,0.71,0.2239,397
10/8/2012,winter,9,1,Monday,0,Slightly cloudy,0.38,0.3939,0.66,0.1642,332
10/8/2012,winter,10,1,Monday,0,Slightly cloudy,0.38,0.3939,0.68,0.1343,298
10/8/2012,winter,11,1,Monday,0,Slightly cloudy,0.4,0.4091,0.62,0.0896,308
10/8/2012,winter,12,1,Monday,0,Slightly cloudy,0.42,0.4242,0.63,0.1642,341
10/8/2012,winter,13,1,Monday,0,Slightly cloudy,0.42,0.4242,0.62,0.194,405
10/8/2012,winter,14,1,Monday,0,Slightly cloudy,0.42,0.4242,0.58,0.1045,420
10/8/2012,winter,15,1,Monday,0,Light Snow,0.42,0.4242,0.58,0.194,370
10/8/2012,winter,16,1,Monday,0,Light Snow,0.42,0.4242,0.58,0.194,377
10/8/2012,winter,17,1,Monday,0,Slightly cloudy,0.42,0.4242,0.66,0.2537,497
10/8/2012,winter,18,1,Monday,0,Slightly cloudy,0.42,0.4242,0.66,0.2836,456
10/8/2012,winter,19,1,Monday,0,Slightly cloudy,0.4,0.4091,0.71,0.2537,371
10/8/2012,winter,20,1,Monday,0,Light Snow,0.4,0.4091,0.71,0.2239,227
10/8/2012,winter,21,1,Monday,0,Slightly cloudy,0.4,0.4091,0.76,0.2239,151
10/8/2012,winter,22,1,Monday,0,Light Snow,0.4,0.4091,0.76,0.2537,107
10/8/2012,winter,23,1,Monday,0,Slightly cloudy,0.4,0.4091,0.71,0.2239,69
10/9/2012,winter,0,0,Tuesday,1,Slightly cloudy,0.38,0.3939,0.82,0.2239,31
10/9/2012,winter,1,0,Tuesday,1,Light Snow,0.36,0.3485,0.87,0.2239,13
10/9/2012,winter,2,0,Tuesday,1,Light Snow,0.36,0.3333,0.87,0.2537,7
10/9/2012,winter,3,0,Tuesday,1,Light Snow,0.36,0.3333,0.87,0.2836,3
10/9/2012,winter,4,0,Tuesday,1,Light Snow,0.36,0.3485,0.87,0.1642,7
10/9/2012,winter,5,0,Tuesday,1,Slightly cloudy,0.38,0.3939,0.82,0.194,19
10/9/2012,winter,6,0,Tuesday,1,Slightly cloudy,0.38,0.3939,0.82,0.2537,143
10/9/2012,winter,7,0,Tuesday,1,Clear,0.38,0.3939,0.83,0.2537,362
10/9/2012,winter,8,0,Tuesday,1,Slightly cloudy,0.42,0.4242,0.8,0.194,713
10/9/2012,winter,9,0,Tuesday,1,Slightly cloudy,0.42,0.4242,0.77,0.2239,382
10/9/2012,winter,10,0,Tuesday,1,Slightly cloudy,0.44,0.4394,0.75,0.2239,164
10/9/2012,winter,11,0,Tuesday,1,Slightly cloudy,0.48,0.4697,0.69,0.194,193
10/9/2012,winter,12,0,Tuesday,1,Slightly cloudy,0.48,0.4697,0.69,0.194,260
10/9/2012,winter,13,0,Tuesday,1,Slightly cloudy,0.5,0.4848,0.67,0.1343,238
10/9/2012,winter,14,0,Tuesday,1,Slightly cloudy,0.54,0.5152,0.64,0.194,244
10/9/2012,winter,15,0,Tuesday,1,Slightly cloudy,0.52,0.5,0.63,0.1642,254
10/9/2012,winter,16,0,Tuesday,1,Slightly cloudy,0.5,0.4848,0.72,0.1642,424
10/9/2012,winter,17,0,Tuesday,1,Slightly cloudy,0.52,0.5,0.68,0.1642,806
10/9/2012,winter,18,0,Tuesday,1,Slightly cloudy,0.5,0.4848,0.72,0.2239,784
10/9/2012,winter,19,0,Tuesday,1,Slightly cloudy,0.5,0.4848,0.72,0.1642,514
10/9/2012,winter,20,0,Tuesday,1,Slightly cloudy,0.5,0.4848,0.72,0.1642,360
10/9/2012,winter,21,0,Tuesday,1,Slightly cloudy,0.48,0.4697,0.77,0.1343,225
10/9/2012,winter,22,0,Tuesday,1,Slightly cloudy,0.48,0.4697,0.77,0.0896,162
10/9/2012,winter,23,0,Tuesday,1,Slightly cloudy,0.48,0.4697,0.77,0.0896,84
10/10/2012,winter,0,0,Wednesday,1,Slightly cloudy,0.46,0.4545,0.88,0.0896,33
10/10/2012,winter,1,0,Wednesday,1,Slightly cloudy,0.46,0.4545,0.88,0,8
10/10/2012,winter,2,0,Wednesday,1,Slightly cloudy,0.46,0.4545,0.88,0,8
10/10/2012,winter,3,0,Wednesday,1,Slightly cloudy,0.46,0.4545,0.88,0,6
10/10/2012,winter,4,0,Wednesday,1,Slightly cloudy,0.46,0.4545,0.88,0.1045,6
10/10/2012,winter,5,0,Wednesday,1,Slightly cloudy,0.46,0.4545,0.88,0.0896,40
10/10/2012,winter,6,0,Wednesday,1,Slightly cloudy,0.46,0.4545,0.88,0.0896,175
10/10/2012,winter,7,0,Wednesday,1,Clear,0.46,0.4545,0.82,0.1045,507
10/10/2012,winter,8,0,Wednesday,1,Clear,0.5,0.4848,0.77,0.1642,839
10/10/2012,winter,9,0,Wednesday,1,Clear,0.54,0.5152,0.6,0.2836,366
10/10/2012,winter,10,0,Wednesday,1,Clear,0.56,0.5303,0.52,0.2985,217
10/10/2012,winter,11,0,Wednesday,1,Clear,0.54,0.5152,0.52,0.194,291
10/10/2012,winter,12,0,Wednesday,1,Clear,0.54,0.5152,0.56,0.2239,390
10/10/2012,winter,13,0,Wednesday,1,Clear,0.56,0.5303,0.49,0,297
10/10/2012,winter,14,0,Wednesday,1,Clear,0.6,0.6212,0.4,0.1642,271
10/10/2012,winter,15,0,Wednesday,1,Clear,0.6,0.6212,0.4,0.1642,319
10/10/2012,winter,16,0,Wednesday,1,Clear,0.6,0.6212,0.4,0.2239,566
10/10/2012,winter,17,0,Wednesday,1,Clear,0.58,0.5455,0.43,0.2239,948
10/10/2012,winter,18,0,Wednesday,1,Slightly cloudy,0.56,0.5303,0.49,0.1642,844
10/10/2012,winter,19,0,Wednesday,1,Slightly cloudy,0.56,0.5303,0.46,0.5821,566
10/10/2012,winter,20,0,Wednesday,1,Clear,0.52,0.5,0.48,0.4925,392
10/10/2012,winter,21,0,Wednesday,1,Clear,0.5,0.4848,0.51,0.3582,269
10/10/2012,winter,22,0,Wednesday,1,Clear,0.46,0.4545,0.55,0.2985,197
10/10/2012,winter,23,0,Wednesday,1,Clear,0.44,0.4394,0.58,0.194,136
10/11/2012,winter,0,0,Thursday,1,Clear,0.44,0.4394,0.51,0.1343,42
10/11/2012,winter,1,0,Thursday,1,Clear,0.44,0.4394,0.47,0.194,11
10/11/2012,winter,2,0,Thursday,1,Clear,0.42,0.4242,0.5,0.1343,11
10/11/2012,winter,3,0,Thursday,1,Clear,0.42,0.4242,0.47,0.2985,3
10/11/2012,winter,4,0,Thursday,1,Clear,0.4,0.4091,0.5,0.2537,10
10/11/2012,winter,5,0,Thursday,1,Clear,0.36,0.3485,0.5,0.1642,42
10/11/2012,winter,6,0,Thursday,1,Clear,0.36,0.3485,0.5,0.1642,159
10/11/2012,winter,7,0,Thursday,1,Clear,0.36,0.3333,0.5,0.2537,478
10/11/2012,winter,8,0,Thursday,1,Clear,0.38,0.3939,0.46,0.3881,798
10/11/2012,winter,9,0,Thursday,1,Clear,0.4,0.4091,0.43,0.3881,355
10/11/2012,winter,10,0,Thursday,1,Clear,0.44,0.4394,0.41,0.3582,204
10/11/2012,winter,11,0,Thursday,1,Clear,0.46,0.4545,0.36,0,251
10/11/2012,winter,12,0,Thursday,1,Clear,0.46,0.4545,0.36,0,326
10/11/2012,winter,13,0,Thursday,1,Clear,0.5,0.4848,0.31,0.1045,291
10/11/2012,winter,14,0,Thursday,1,Clear,0.52,0.5,0.32,0.0896,348
10/11/2012,winter,15,0,Thursday,1,Clear,0.52,0.5,0.34,0.1642,460
10/11/2012,winter,16,0,Thursday,1,Clear,0.5,0.4848,0.36,0.1343,481
10/11/2012,winter,17,0,Thursday,1,Clear,0.5,0.4848,0.39,0.2836,827
10/11/2012,winter,18,0,Thursday,1,Clear,0.46,0.4545,0.44,0.1642,692
10/11/2012,winter,19,0,Thursday,1,Clear,0.44,0.4394,0.51,0.1343,743
10/11/2012,winter,20,0,Thursday,1,Clear,0.42,0.4242,0.62,0.1642,415
10/11/2012,winter,21,0,Thursday,1,Clear,0.42,0.4242,0.62,0.1343,260
10/11/2012,winter,22,0,Thursday,1,Clear,0.4,0.4091,0.66,0.1642,177
10/11/2012,winter,23,0,Thursday,1,Clear,0.42,0.4242,0.58,0.0896,186
10/12/2012,winter,0,0,Friday,1,Clear,0.4,0.4091,0.66,0.1045,68
10/12/2012,winter,1,0,Friday,1,Clear,0.4,0.4091,0.66,0.0896,37
10/12/2012,winter,2,0,Friday,1,Clear,0.4,0.4091,0.66,0.0896,16
10/12/2012,winter,3,0,Friday,1,Clear,0.36,0.3636,0.76,0.0896,6
10/12/2012,winter,4,0,Friday,1,Clear,0.36,0.3636,0.76,0.1045,8
10/12/2012,winter,5,0,Friday,1,Clear,0.36,0.3636,0.81,0.0896,35
10/12/2012,winter,6,0,Friday,1,Clear,0.34,0.3485,0.81,0.0896,143
10/12/2012,winter,7,0,Friday,1,Clear,0.36,0.3636,0.81,0.0896,392
10/12/2012,winter,8,0,Friday,1,Clear,0.42,0.4242,0.71,0.0896,745
10/12/2012,winter,9,0,Friday,1,Clear,0.5,0.4848,0.39,0.2985,400
10/12/2012,winter,10,0,Friday,1,Clear,0.52,0.5,0.36,0.2985,275
10/12/2012,winter,11,0,Friday,1,Clear,0.54,0.5152,0.37,0.3582,313
10/12/2012,winter,12,0,Friday,1,Clear,0.54,0.5152,0.39,0.4627,387
10/12/2012,winter,13,0,Friday,1,Clear,0.56,0.5303,0.37,0.3881,381
10/12/2012,winter,14,0,Friday,1,Clear,0.56,0.5303,0.37,0.4627,371
10/12/2012,winter,15,0,Friday,1,Clear,0.52,0.5,0.42,0.4478,455
10/12/2012,winter,16,0,Friday,1,Clear,0.46,0.4545,0.41,0.3582,520
10/12/2012,winter,17,0,Friday,1,Clear,0.46,0.4545,0.38,0.3881,837
10/12/2012,winter,18,0,Friday,1,Clear,0.44,0.4394,0.38,0.2985,642
10/12/2012,winter,19,0,Friday,1,Clear,0.42,0.4242,0.41,0.2239,493
10/12/2012,winter,20,0,Friday,1,Clear,0.42,0.4242,0.47,0.1343,308
10/12/2012,winter,21,0,Friday,1,Clear,0.4,0.4091,0.54,0.194,190
10/12/2012,winter,22,0,Friday,1,Clear,0.4,0.4091,0.47,0.2985,160
10/12/2012,winter,23,0,Friday,1,Clear,0.36,0.3485,0.57,0.194,100
10/13/2012,winter,0,0,Saturday,0,Clear,0.36,0.3636,0.57,0.0896,249
10/13/2012,winter,1,0,Saturday,0,Clear,0.34,0.3333,0.53,0.1343,146
10/13/2012,winter,2,0,Saturday,0,Clear,0.34,0.3333,0.53,0.194,67
10/13/2012,winter,3,0,Saturday,0,Clear,0.32,0.303,0.66,0.2239,15
10/13/2012,winter,4,0,Saturday,0,Clear,0.3,0.303,0.65,0.1642,11
10/13/2012,winter,5,0,Saturday,0,Clear,0.3,0.2879,0.61,0.194,11
10/13/2012,winter,6,0,Saturday,0,Clear,0.3,0.2879,0.61,0.194,28
10/13/2012,winter,7,0,Saturday,0,Clear,0.3,0.303,0.61,0.1642,70
10/13/2012,winter,8,0,Saturday,0,Clear,0.34,0.3485,0.53,0.1045,174
10/13/2012,winter,9,0,Saturday,0,Clear,0.36,0.3636,0.5,0.0896,266
10/13/2012,winter,10,0,Saturday,0,Clear,0.4,0.4091,0.43,0,347
10/13/2012,winter,11,0,Saturday,0,Clear,0.42,0.4242,0.35,0.1343,527
10/13/2012,winter,12,0,Saturday,0,Clear,0.44,0.4394,0.35,0,573
10/13/2012,winter,13,0,Saturday,0,Clear,0.46,0.4545,0.36,0.194,670
10/13/2012,winter,14,0,Saturday,0,Clear,0.48,0.4697,0.33,0.194,597
10/13/2012,winter,15,0,Saturday,0,Clear,0.5,0.4848,0.36,0.194,615
10/13/2012,winter,16,0,Saturday,0,Clear,0.5,0.4848,0.31,0.194,637
10/13/2012,winter,17,0,Saturday,0,Clear,0.46,0.4545,0.38,0.1642,528
10/13/2012,winter,18,0,Saturday,0,Clear,0.46,0.4545,0.44,0.1343,473
10/13/2012,winter,19,0,Saturday,0,Clear,0.44,0.4394,0.44,0.1642,332
10/13/2012,winter,20,0,Saturday,0,Clear,0.4,0.4091,0.54,0.0896,255
10/13/2012,winter,21,0,Saturday,0,Clear,0.4,0.4091,0.58,0.194,204
10/13/2012,winter,22,0,Saturday,0,Clear,0.4,0.4091,0.62,0,189
10/13/2012,winter,23,0,Saturday,0,Clear,0.42,0.4242,0.58,0.2985,125
10/14/2012,winter,0,0,Sunday,0,Clear,0.4,0.4091,0.71,0.2537,111
10/14/2012,winter,1,0,Sunday,0,Clear,0.42,0.4242,0.77,0.2836,112
10/14/2012,winter,2,0,Sunday,0,Clear,0.4,0.4091,0.76,0.0896,66
10/14/2012,winter,3,0,Sunday,0,Clear,0.42,0.4242,0.77,0.2985,28
10/14/2012,winter,4,0,Sunday,0,Clear,0.42,0.4242,0.77,0.2836,12
10/14/2012,winter,5,0,Sunday,0,Clear,0.4,0.4091,0.82,0.194,11
10/14/2012,winter,6,0,Sunday,0,Clear,0.4,0.4091,0.82,0.1642,24
